010612 Les mammifères; vivent, les baleines, les dauphins et les marsouins (mammifères de l'ordre des cétacés); lamantins et dugongs (mammifères de l'ordre des Siréniens); phoques, lions de mer et morses (mammifères du sous-ordre Pinnipedia)
010613 Les mammifères; vivants, chameaux et autres camélidés (camélidés)
150420 Graisses et huiles et leurs fractions; de poisson (à l'exclusion des huiles de foie)
150430 Graisses et huiles et leurs fractions; des mammifères marins
1505 Graisse de laine et substances grasses dérivées de celle-ci (y compris la lanoline)
150500 Graisse de laine et substances grasses dérivées de celle-ci (y compris la lanoline)
1506 Graisses et huiles animales et leurs fractions; même raffiné, mais non chimiquement modifié, n.c.a. au chapitre 15
150600 Graisses et huiles animales et leurs fractions; même raffiné, mais non chimiquement modifié, n.c.a. au chapitre 15
1507 Huile de soja et ses fractions; même raffiné, mais non chimiquement modifié
150710 Les huiles végétales; huile de soja et ses fractions, brutes, même dégommées, non chimiquement modifiées
150790 Les huiles végétales; Huile de soja et ses fractions, autres que brutes, même raffinées, mais non chimiquement modifiées
1508 Huile de noix moulue et ses fractions; même raffiné, mais non chimiquement modifié
150810 Les huiles végétales; huile d'arachide et ses fractions, brutes, non chimiquement modifiées
150890 Les huiles végétales; huile d'arachide et ses fractions, autres que brutes, même raffinées, mais non chimiquement modifiées
1509 L'huile d'olive et ses fractions; même raffiné, mais non chimiquement modifié
150910 Les huiles végétales; huile d'olive et ses fractions, vierges, même raffinées, mais non chimiquement modifiées
150990 Les huiles végétales; huile d'olive et ses fractions, autres que vierges, même raffinées, mais non chimiquement modifiées
1510 Huiles et leurs fractions n.c.a. au chapitre 15, obtenus exclusivement à partir d'olives, même raffinées, mais non chimiquement modifiées, et mélanges de ces huiles ou fractions avec des huiles ou fractions du no. 1509
151000 Les huiles végétales; huiles et leurs fractions n.c.a. au chapitre 15, obtenus exclusivement à partir d'olives, même raffinées, mais non chimiquement modifiées, et mélanges de ces huiles ou fractions avec des huiles ou fractions du no. 1509
1511 Huile de palme et ses fractions; même raffiné, mais non chimiquement modifié
151110 Les huiles végétales; huile de palme et ses fractions, brutes, non chimiquement modifiées
151190 Les huiles végétales; Huile de palme et ses fractions, autres que brutes, même raffinées, mais non chimiquement modifiées
1512 Graines de tournesol, de carthame ou de coton et leurs fractions; même raffiné, mais non chimiquement modifié
151211 Les huiles végétales; huile de graine de tournesol ou de carthame et leurs fractions, brutes, non chimiquement modifiées
151219 Les huiles végétales; huile de graine de tournesol ou de carthame et leurs fractions, autres que brutes, même raffinées, mais non chimiquement modifiées
151221 Les huiles végétales; l'huile de coton et ses fractions; brut, même dépourvu de gossypol, non chimiquement modifié
151229 Les huiles végétales; huile de coton et ses fractions, autres que brutes, même raffinées, mais non chimiquement modifiées
1513 Noix de coco (coprah), huile de palmiste ou de babassu et leurs fractions; même raffiné, mais non chimiquement modifié
151311 Les huiles végétales; huile de coco (coprah) et ses fractions, brutes, non chimiquement modifiées
151319 Les huiles végétales; huile de coco (coprah) et ses fractions, autres que brutes, même raffinées, mais non chimiquement modifiées
151321 Les huiles végétales; huile de palmiste ou de babassu et leurs fractions, brutes, non chimiquement modifiées
151329 Les huiles végétales; huile de palmiste ou de babassu et leurs fractions, autres que brutes, même raffinées, mais non chimiquement modifiées
1514 Huile de colza, de colza ou de moutarde et leurs fractions; même raffiné, mais non chimiquement modifié
151411 Les huiles végétales; huile de colza ou de colza à faible teneur en acide érucique et ses fractions, brutes
151419 Les huiles végétales; huile de colza ou de colza à faible teneur en acide érucique et ses fractions, autres que les huiles brutes, mais non chimiquement modifiées
151491 Les huiles végétales; à l'exclusion des huiles de colza ou de colza à faible teneur en acide érucique et leurs fractions, brutes
151499 Les huiles végétales; à l'exclusion des huiles de colza ou de colza à faible teneur en acide érucique et leurs fractions, autres que les huiles brutes, mais non chimiquement modifiées
1515 Graisses et huiles végétales fixes (y compris l'huile de jojoba) et leurs fractions, même raffinées; mais pas chimiquement modifié
151511 Les huiles végétales; huile de lin et ses fractions, brutes, non chimiquement modifiées
151519 Les huiles végétales; huile de lin et ses fractions, autres que brutes, même raffinées, mais non chimiquement modifiées
151521 Les huiles végétales; huile de maïs et ses fractions, brutes, non chimiquement modifiées
151529 Les huiles végétales; huile de maïs et ses fractions, autres que brutes, même raffinées, mais non chimiquement modifiées
151530 Les huiles végétales; huile de ricin et ses fractions, même raffinées, mais non chimiquement modifiées
151550 Les huiles végétales; huile de sésame et ses fractions, même raffinées, mais non chimiquement modifiées
151590 Graisses et huiles végétales et leurs fractions; fixe, n.c.a. dans le n ° 1515, même raffiné, mais non chimiquement modifié
1516 Graisses et huiles animales ou végétales et leurs fractions; partiellement ou totalement hydrogénés, interestérifiés, réestérifiés ou élaïdinisés, même raffinés, mais non autrement préparés
151610 Graisses et huiles animales et leurs fractions; partiellement ou totalement hydrogénés, interestérifiés, réestérifiés ou élaïdinisés, même raffinés, mais non autrement préparés
151620 Graisses et huiles végétales et leurs fractions; partiellement ou totalement hydrogénés, interestérifiés, réestérifiés ou élaïdinisés, même raffinés, mais non autrement préparés
1517 Margarine; mélanges ou préparations alimentaires de graisses ou d'huiles animales ou végétales ou de fractions de différentes graisses ou huiles du présent chapitre, autres que les graisses et huiles alimentaires du no. 1516
151710 Margarine; à l'exclusion de la margarine liquide
151790 Mélanges ou préparations alimentaires de graisses ou d'huiles animales ou végétales ou de fractions de différentes graisses ou huiles du présent chapitre, autres que les graisses et huiles comestibles du no. 1516
1518 Graisses, huiles, fractions, animales ou végétales, modifiées de quelque manière que ce soit, à l'exclusion des nos. 1516; versions non comestibles de graisses animales ou végétales, d'huiles ou de fractions de ce chapitre, n.c.a. ou inclus
151800 Graisses et huiles animales ou végétales et leurs fractions; oxydés, bouillis ou autrement modifiés chimiquement (à l'exclusion de ceux du n ° 1516), mélanges ou préparations non alimentaires de graisses ou d'huiles
1520 Glycérol brut; les eaux de glycérol et les lessives de glycérol
152000 Glycérol brut; les eaux de glycérol et les lessives de glycérol
1521 Cires végétales (autres que les triglycérides), cires d'abeilles, autres cires d'insectes et spermaceti; si raffiné ou coloré
152110 Cires végétales (autres que les triglycérides); si raffiné ou coloré
152190 Cires, autres que végétales, n.c.a. dans le n ° 1521; si raffiné ou coloré
1522 Degras; résidus provenant du traitement des corps gras ou des cires animales ou végétales
152200 Degras; résidus provenant du traitement des corps gras ou des cires animales ou végétales
16 VIANDES, POISSONS OU CRUSTACÉS, MOLLUSQUES OU AUTRES INVERTÉBRÉS AQUATIQUES; PRÉPARATIONS DE CELLES-CI
1601 Saucisses et produits similaires de viande, d'abats ou de sang; préparations alimentaires à base de ces produits
160100 Préparations de viande; saucisses et produits similaires, de viande, d'abats ou de sang et préparations alimentaires à base de ces produits
1602 Préparations et conserves de viande, d'abats ou de sang
160210 Préparations de viande; préparations homogénéisées de viande, d'abats ou de sang
160220 Préparations de viande; du foie préparé ou conservé de tout animal (à l'exclusion des préparations homogénéisées)
160231 Préparations de viande; de dindons, de viande ou d'abats préparés ou conservés (à l'exclusion des foies et des préparations homogénéisées)
160232 Préparations de viande; de la volaille du no. 0105, (c'est-à-dire de volailles de l'espèce Gallus domesticus)
160239 Préparations de viande; de volailles (à l'exclusion des dindes), de viande ou d'abats préparés ou conservés (à l'exclusion des foies et des préparations homogénéisées)
160241 Préparations de viande; de porcins, jambons et leurs morceaux, préparés ou conservés (à l'exclusion des préparations homogénéisées)
160242 Préparations de viande; de porcins, d'épaules et de leurs morceaux, préparés ou conservés (à l'exclusion des préparations homogénéisées)
160249 Préparations de viande; de porcins, de viande ou d'abats (y compris les mélanges), préparés ou conservés, n.c.a. dans le n ° 1602
160250 Préparations de viande; de bovins, de viande ou d'abats, préparés ou conservés (à l'exclusion des foies et des préparations homogénéisées)
160290 Préparations de viande; de viande, d'abats ou de sang de tout animal, n.c.a. dans le n ° 1602
1603 Extraits et jus de viande, de poisson ou de crustacés, de mollusques ou d'autres invertébrés aquatiques
160300 Extraits et jus de fruits de viande, de poisson ou de crustacés, de mollusques ou d'autres invertébrés aquatiques
1604 Poisson préparé ou conservé; caviar et substituts de caviar préparés à partir d'œufs de poisson
160411 Préparations de poisson; saumon, préparé ou conservé, entier ou en morceaux (mais non haché)
160412 Préparations de poisson; harengs, préparés ou conservés, entiers ou en morceaux (mais non hachés)
160413 Préparations de poisson; sardines, sardinelles et sprats, préparés ou conservés, entiers ou en morceaux (mais non hachés)
160414 Préparations de poisson; thons, listaos et bonites de l'Atlantique (sarda spp.), préparés ou conservés, entiers ou en morceaux (à l'exclusion des hachés)
160415 Préparations de poisson; maquereaux, préparés ou conservés, entiers ou en morceaux (mais non hachés)
160416 Préparations de poisson; anchois, préparés ou conservés, entiers ou en morceaux (mais non hachés)
160417 Préparations de poisson; anguilles, préparées ou conservées, entières ou en morceaux (mais non hachées)
160418 Préparations de poisson; ailerons de requin, préparés ou conservés, entiers ou en morceaux (mais non hachés)
160419 Préparations de poisson; poisson préparé ou conservé, entier ou en morceaux (mais non haché), n.c.a. dans le n ° 1604
160420 Préparations de poisson; poisson émincé ou sous forme de n.c.a. dans le n ° 1604, préparé ou conservé
160431 Préparations de poisson; caviar
160432 Préparations de poisson; substituts de caviar, préparés à partir d'œufs de poisson
1605 Crustacés, mollusques et autres invertébrés aquatiques, préparés ou conservés
160510 Préparations de crustacés; crabe, préparé ou conservé
160521 Préparations de crustacés; crevettes, préparées ou conservées, non emballées dans des récipients hermétiques
160529 Préparations de crustacés; crevettes, préparées ou conservées, dans des récipients hermétiques
160530 Préparations de crustacés; homard, préparé ou conservé
160540 Préparations de crustacés; autres que le crabe, les crevettes, les crevettes et les homards, préparés ou conservés
160551 Préparations de mollusques; huîtres, préparées ou conservées
160552 Préparations de mollusques; pétoncles, y compris les pétoncles royaux, préparés ou conservés
160553 Préparations de mollusques; moules, préparées ou conservées
160554 Préparations de mollusques; seiche et calmars, préparés ou conservés
160555 Préparations de mollusques; poulpe, préparé ou conservé
160556 Préparations de mollusques; palourdes, coques et arkshells, préparés ou conservés
160557 Préparations de mollusques; ormeau, préparé ou conservé
160558 Préparations de mollusques; escargots, autres que les escargots de mer, préparés ou conservés
160559 Préparations de mollusques; n.c.a. dans l'article no. 1605.5, préparations telles que pâtes, saucisses, plats préparés et similaires
160561 Invertébrés aquatiques; concombres de mer, préparés ou conservés
160562 Invertébrés aquatiques; oursins de mer, préparés ou conservés
160563 Invertébrés aquatiques; méduses, préparées ou conservées
160569 Invertébrés aquatiques; autres que les crustacés, les mollusques, les concombres de mer, les oursins et les méduses, préparés ou conservés
17 SUCRES ET SUCRE CONFISERIE
1701 Sucre de canne ou de betterave et saccharose chimiquement pur, sous forme solide
170112 Sucres; sucre de betterave, cru, à l'état solide, sans addition d'aromatisants ou de colorants
170113 Sucres; sucre de canne, cru, à l'état solide, tel que spécifié à la note de sous-positions 2 du présent chapitre, ne contenant pas d'arômes ou de colorants ajoutés
170114 Sucres; sucre de canne, cru, à l'état solide, autre que ceux visés à la note de sous-position 2 du présent chapitre, ne contenant pas d'arômes ou de colorants ajoutés
170191 Sucres; saccharose, chimiquement pur, à l'état solide, additionné d'arômes ou de colorants
170199 Sucres; saccharose, chimiquement pur, à l'état solide, sans addition d'aromatisants ou de colorants
1702 Les sucres, y compris le lactose, le maltose, le glucose ou le fructose sous forme solide; sirops de sucre sans arômes ou colorants ajoutés; miel artificiel, même mélangé avec du miel naturel; caramel
170211 Sucres; lactose et sirop de lactose, contenant en poids 99% ou plus de lactose, exprimé en lactose anhydre, calculé sur matière sèche
170219 Sucres; lactose et sirop de lactose, contenant en poids moins de 99% de lactose, exprimé en lactose anhydre, calculé sur matière sèche
170220 Sucres; sucre d'érable, chimiquement pur, à l'état solide; sirop d'érable, sans addition d'aromatisants ou de colorants
170230 Sucres; glucose et sirop de glucose, ne contenant pas de fructose ou contenant à l'état sec moins de 20% en poids de fructose, le sirop ne contenant pas d'arôme ou de colorant ajouté
170240 Sucres; glucose et sirop de glucose, contenant à l'état sec au moins 20% mais moins de 50% en poids de fructose, à l'exclusion du sucre inverti, le sirop ne contenant pas d'arômes ou de colorants ajoutés
170250 Sucres; fructose, chimiquement pur, sous forme solide
170260 Sucres; du fructose, à l'exclusion du fructose chimiquement pur, et du sirop de fructose (contenant à l'état sec plus de 50% en poids de fructose), à ​​l'exclusion du sucre inverti
170290 Sucres; n.c.a. dans le n ° 1702, y compris le sucre inverti et d'autres mélanges de sucre et de sirop de sucre contenant, à l'état sec, 50% en poids de fructose
1703 Mélasse; résultant de l'extraction ou du raffinage du sucre
170310 Sucres; mélasse provenant de la canne à sucre, résultant de l'extraction ou du raffinage du sucre
170390 Sucres; mélasse issue de la betterave à sucre résultant de l'extraction ou du raffinage du sucre
1704 Sucreries (y compris le chocolat blanc), ne contenant pas de cacao
170410 Sucreries; chewing-gum, même enrobé de sucre, ne contenant pas de cacao
170490 Sucreries; (à l'exclusion des chewing-gums, y compris du chocolat blanc), ne contenant pas de cacao
18 PRÉPARATIONS DE CACAO ET DE CACAO
1801 Les fèves de cacao; entier ou cassé, cru ou rôti
180100 Les fèves de cacao; entier ou cassé, cru ou rôti
1802 Cacao; coquillages, enveloppes, peaux et autres déchets de cacao
180200 Cacao; coquillages, enveloppes, peaux et autres déchets de cacao
1803 Cacao; coller; si dégraissé
180310 Cacao; pâte, non dégraissée
180320 Cacao; pâte, entièrement ou partiellement dégraissée
1804 Cacao; beurre, graisse et huile
180400 Cacao; beurre, graisse et huile
1805 Cacao; poudre, sans addition de sucre ou d'autres édulcorants
180500 Cacao; poudre, sans addition de sucre ou d'autres édulcorants
1806 Chocolat et autres préparations alimentaires contenant du cacao
180610 Cacao; poudre, additionnée de sucre ou d'autres édulcorants
180620 Chocolat et autres préparations alimentaires contenant du cacao; en blocs, en plaques ou en barres d'un poids de plus de 2 kg ou en liquide, en pâte, en poudre, en granulés ou en autres formes en vrac dans des emballages ou des emballages immédiats d'un contenu supérieur à 2 kg
180631 Chocolat et autres préparations alimentaires contenant du cacao; en blocs, en tranches ou en barres, remplis, pesant 2 kg ou moins
180632 Chocolat et autres préparations alimentaires contenant du cacao; en blocs, dalles ou barres (non remplis), pesant 2 kg ou moins
180690 Chocolat et autres préparations alimentaires contenant du cacao; n.c.a. au chapitre 18
19 PRÉPARATIONS DE CÉRÉALES, DE FARINES, D'AMIDONS OU DE LAIT; PRODUITS DE PATISSERIE
1901 Extrait de malt; farines / gruaux / semoules / amidons / extraits de malt, sans cacao (ou moins de 40% en poids) et préparations alimentaires de produits des positions 04.01 à 04.04, sans cacao (ou moins de 5% en poids), poids calculés sur base totalement dégraissée, nca
190110 Préparations alimentaires; de farine, de semoule, d'amidon, d'extrait de malt ou de produits laitiers, adaptés aux nourrissons ou enfants en bas âge, conditionnés pour la vente au détail
190120 Préparations alimentaires; mélanges et pâtes pour la préparation de pain, pâtisserie, gâteaux, biscuits et autres produits de boulangerie
190190 Préparations alimentaires; de farine, de semoule, d'amidon, d'extrait de malt ou de produits laitiers, à des fins d'utilisation n.c.a. dans le n ° 1901
1902 Pâtes; cuits ou farcis avec de la viande ou une autre substance ou autrement préparés, spaghettis aux oeufs, macaroni, nouilles, lasagnes, gnocchi, ravioli, cannelloni; couscous, même préparé
190211 Préparations alimentaires; pâtes, contenant des oeufs, non cuites, non farcies ou autrement préparées
190219 Préparations alimentaires; pâtes, non cuites (à l'exclusion de celles contenant des oeufs), non farcies ou autrement préparées
190220 Préparations alimentaires; pâtes farcies (de viande ou d'autres substances), même cuites ou autrement préparées
190230 Préparations alimentaires; pâtes (à l'exclusion des farces), cuites ou autrement préparées
190240 Préparations alimentaires; couscous
1903 Tapioca et ses succédanés préparés à partir d'amidon; sous forme de flocons, grains, perles, criblures ou formes similaires
190300 Préparations alimentaires; tapioca et ses succédanés, préparés à partir d'amidon sous forme de flocons, grains, perles, tamis ou similaires
1904 Aliments préparés obtenus en faisant gonfler ou griller des céréales ou des produits céréaliers (par exemple des flocons de maïs); céréales (autres que le maïs) en grains ou sous forme de flocons ou d'autres grains travaillés (à l'exception de la farine et de la semoule), précuites ou autrement préparées, n.c.a.
190410 Préparations alimentaires; obtenu par gonflement ou grillage de céréales ou de produits céréaliers
190420 Préparations alimentaires; obtenu à partir de flocons de céréales non grillés ou de mélanges de flocons de céréales non grillés et de flocons de céréales torréfiés ou de céréales gonflées
190430 Les aliments préparés obtenus par gonflement ou grillage de céréales ou de produits céréaliers (par exemple des flocons de maïs); céréales, non le maïs, en grains ou sous forme de flocons ou d'autres grains travaillés, à base de boulgour
190490 Préparations alimentaires; produits à base de céréales ou de céréales (à l'exclusion du maïs), en grains, précuits ou autrement préparés
1905 Pain, pâtisserie, gâteaux, biscuits, autres produits de la boulangerie, contenant ou non du cacao; Gaufrettes de communion, cachets vides pour usage pharmaceutique, cachets de cachetage, papier de riz et produits similaires
190510 Préparations alimentaires; pain croustillant, même contenant du cacao
190520 Préparations alimentaires; pain d'épices et similaires, même contenant du cacao
190531 Préparations alimentaires; biscuits sucrés, même contenant du cacao
190532 Préparations alimentaires; gaufres et gaufrettes, même contenant du cacao
190540 Préparations alimentaires; biscottes, pains grillés et produits similaires grillés, même contenant du cacao
190590 Préparations alimentaires; produits de boulangerie n.c.a. dans le n ° 1605, contenant ou non du cacao; Gaufrettes de communion, cachets vides pour usage pharmaceutique, cachets de cachetage, papiers de riz et produits similaires
20 PRÉPARATIONS DE LÉGUMES, FRUITS, NOIX OU AUTRES PARTIES DE PLANTES
2001 Légumes, fruits, noix et autres parties comestibles de plantes; préparé ou conservé au vinaigre ou à l'acide acétique
200110 Préparations de légumes; concombres et cornichons, préparés ou conservés au vinaigre ou à l'acide acétique
200190 Préparations de légumes; légumes, fruits et autres parties comestibles de plantes, préparés ou conservés au vinaigre ou à l'acide acétique (à l'exclusion des concombres et des cornichons)
2002 Tomates; préparé ou conservé autrement qu'au vinaigre ou à l'acide acétique
200210 Préparations de légumes; tomates entières ou en morceaux, préparées ou conservées autrement qu'au vinaigre ou à l'acide acétique
200290 Préparations de légumes; tomates (autres que entières ou en morceaux), préparées ou conservées autrement qu'au vinaigre ou à l'acide acétique
2003 Champignons et truffes, préparés ou conservés autrement qu'au vinaigre ou à l'acide acétique
200310 Préparations de légumes; champignons du genre Agaricus, préparés ou conservés autrement qu'au vinaigre ou à l'acide acétique
200390 Préparations de légumes; champignons et truffes, autres que les champignons du genre Agaricus, préparés ou conservés autrement qu'au vinaigre ou à l'acide acétique
2004 Préparations de légumes n.c.a .; préparés ou conservés autrement qu'au vinaigre ou à l'acide acétique, congelés, autres que les produits du no. 2006
200410 Préparations de légumes; pommes de terre, préparées ou conservées autrement qu'au vinaigre ou à l'acide acétique, congelées
200490 Préparations de légumes; légumes et mélanges de légumes (à l'exclusion des pommes de terre), préparés ou conservés autrement qu'au vinaigre ou à l'acide acétique, congelés
2005 Préparations de légumes n.c.a .; préparés ou conservés autrement qu'au vinaigre ou à l'acide acétique, non congelés, autres que les produits du no. 2006
200510 Préparations de légumes; légumes homogénéisés, préparés ou conservés autrement qu'au vinaigre ou à l'acide acétique, non congelés
200520 Préparations de légumes; pommes de terre, préparées ou conservées autrement qu'au vinaigre ou à l'acide acétique, non congelées
200540 Préparations de légumes; pois (pisum sativum), préparés ou conservés autrement qu'au vinaigre ou à l'acide acétique, non congelés
200551 Préparations de légumes; haricots, décortiqués, préparés ou conservés autrement qu'au vinaigre ou à l'acide acétique, non congelés
200559 Préparations de légumes; haricots (non décortiqués), préparés ou conservés autrement qu'au vinaigre ou à l'acide acétique, non congelés
200560 Préparations de légumes; asperges, préparés ou conservés autrement qu'au vinaigre ou à l'acide acétique, non congelés
200570 Préparations de légumes; olives, préparées ou conservées autrement qu'au vinaigre ou à l'acide acétique, non congelées
200580 Préparations de légumes; maïs doux (zea mays var. saccharata), préparé ou conservé autrement qu'au vinaigre ou à l'acide acétique, non congelé
200591 Préparations de légumes; pousses de bambou, préparées ou conservées autrement qu'au vinaigre ou à l'acide acétique, non congelées
200599 Préparations de légumes; légumes et mélanges de légumes n.c.a. dans le n ° 2005, préparé ou conservé autrement qu'au vinaigre ou à l'acide acétique, non congelé
2006 Légumes, fruits, noix, écorces de fruits et autres parties de plantes, confits au sucre (égouttés, glacés ou cristallisés)
200600 Légumes, fruits, noix, écorces de fruits et autres parties de plantes, confits au sucre (égouttés, glacés ou cristallisés)
2007 Confitures, gelées de fruits, marmelades, purées de fruits ou de noix et pâtes de fruits ou de noix, en tant que préparations cuites; contenant ou non du sucre ajouté ou d'autres édulcorants
200710 Confitures, gelées de fruits, marmelades, purées de fruits ou de noix et pâtes de fruits ou de noix; préparations homogénéisées, cuites, même additionnées de sucre ou d'autres édulcorants
200791 Confitures, gelées, marmelades, purées et pâtes; d'agrumes, préparations cuites (sauf homogénéisées), même additionnées de sucre ou d'autres édulcorants
200799 Confitures, gelées de fruits, marmelades, purées et pâtes; de fruits ou de noix n.c.a. dans le n ° 2007, préparations cuites (sauf homogénéisées), même additionnées de sucre ou d'autres édulcorants
2008 Fruits, noix et autres parties comestibles de plantes; préparés ou conservés de façon à servir n.c.a., avec ou sans addition de sucre ou d'autres édulcorants ou d'alcool, non dénommés ni compris ailleurs
200811 Des noisettes; arachides, avec ou sans addition de sucre, d'autres édulcorants ou d'alcool
200819 Noix et autres graines; avec ou sans addition de sucre, d'autres édulcorants ou d'alcool (sauf les arachides, sauf en mélanges)
200820 Fruit; ananas, préparés ou conservés de façon non conforme dans le n ° 2007, avec ou sans addition de sucre, d'autres édulcorants ou d'alcool
200830 Fruit; agrumes, préparés ou conservés de manière non commerciale. dans le n ° 2007, avec ou sans addition de sucre, d'autres édulcorants ou d'alcool
200840 Fruit; poires, préparées ou conservées de façon non conforme dans le n ° 2007, avec ou sans addition de sucre, d'autres édulcorants ou d'alcool
200850 Fruit; abricots, préparés ou conservés de façon à servir n.c.a. dans le n ° 2007, avec ou sans addition de sucre, d'autres édulcorants ou d'alcool
200860 Fruit; cerises, préparées ou conservées de façon n.c.a. dans le n ° 2007, avec ou sans addition de sucre, d'autres édulcorants ou d'alcool
200870 Fruit; pêches, y compris les nectarines, préparées ou conservées de façon à obtenir des n.c.a. dans le n ° 2007 et 2008, avec ou sans addition de sucre, d'autres édulcorants ou d'alcool
200880 Fruit; fraises, préparées ou conservées de façon non certifiée dans le n ° 2007, avec ou sans addition de sucre, d'autres édulcorants ou d'alcool
200891 Fruits, coeurs de palmier; préparé ou conservé, avec ou sans addition de sucre, d'autres édulcorants ou d'alcool
200893 Fruit; canneberges (Vaccinium macrocarpon, Vaccinium oxycoccos, Vaccinium vitis-idaea), préparé ou conservé, avec ou sans addition de sucre, d'autres édulcorants ou d'alcool
200897 Fruits, noix et autres parties comestibles de plantes; mélanges (autres que ceux de la sous-position 2008.19); préparé ou conservé de façon à n.c.a. dans les positions 2007 et 2008, avec ou sans addition de sucre ou avec d'autres édulcorants ou spiritueux, n.c.a.
200899 Fruits, noix et autres parties comestibles de plantes; préparé ou conservé, avec ou sans addition de sucre, d'autres édulcorants ou d'alcool, n.c.a. dans le n ° 2008
2009 Jus de fruits (y compris les moûts de raisins) et jus de légumes, non fermentés, sans addition d'alcool; contenant ou non du sucre ajouté ou d'autres édulcorants
200911 Jus; orange, congelée, non fermentée, (sans addition d'alcool), avec ou sans addition de sucre ou d'autres édulcorants
200912 Jus; orange, non congelé, d'une valeur Brix n'excédant pas 20, non fermentés, sans addition d'alcool, avec ou sans addition de sucre ou d'autres édulcorants
200919 Jus; orange, non congelé, d'une valeur Brix supérieure à 20, non fermentés, sans addition d'alcool, avec ou sans addition de sucre ou d'autres édulcorants
200921 Jus; pamplemousses (y compris les pomelo), d'une valeur Brix n'excédant pas 20, non-fermentés (sans addition d'alcool), avec ou sans addition de sucre ou d'autres édulcorants
200929 Jus; pamplemousses (y compris les pomelo), d'une valeur Brix supérieure à 20, non fermentés, sans addition d'alcool, avec ou sans addition de sucre ou d'autres édulcorants
200931 Jus; d'agrumes simples (à l'exclusion de l'orange ou du pamplemousse), d'une valeur Brix n'excédant pas 20, non fermentés, sans addition d'alcool, avec ou sans addition de sucre ou d'autres édulcorants
200939 Jus; d'agrumes simples (à l'exclusion de l'orange ou du pamplemousse), d'une valeur Brix supérieure à 20, non fermentés, sans addition d'alcool, avec ou sans addition de sucre ou d'autres édulcorants
200941 Jus; ananas, d'une valeur Brix n'excédant pas 20, non-fermentés, sans addition d'alcool, avec ou sans addition de sucre ou d'autres édulcorants
200949 Jus; ananas, d'une valeur Brix supérieure à 20, non fermentés, sans addition d'alcool, avec ou sans addition de sucre ou d'autres édulcorants
200950 Jus; Tomates, non fermentées, sans addition d'alcool, avec ou sans addition de sucre ou d'autres édulcorants
200961 Jus; raisins, d'une valeur Brix n'excédant pas 30, non-fermentés, sans addition d'alcool, avec ou sans addition de sucre ou d'autres édulcorants
200969 Jus; raisins, d'une valeur Brix supérieure à 30, non fermentés, sans addition d'alcool, avec ou sans addition de sucre ou d'autres édulcorants
200971 Jus; pomme, d'une valeur Brix n'excédant pas 20, non-fermentés, (sans addition d'alcool), avec ou sans addition de sucre ou d'autres édulcorants
200979 Jus; pommes, d'une valeur Brix supérieure à 20, non-fermentées, sans addition d'alcool, avec ou sans addition de sucre ou d'autres édulcorants
200981 Jus; Jus de cranberry (Vaccinium macrocarpon, Vaccinium oxycoccos, Vaccinium vitis-idaea), non fermentés, sans addition d'alcool, avec ou sans addition de sucre ou d'autres édulcorants
200989 Jus; d'un seul fruit ou légume n.c.a. dans le n ° 2009, non fermentés, sans addition d'alcool, avec ou sans addition de sucre ou d'autres édulcorants
200990 Les jus; mélanges de fruits ou de légumes, non fermentés, sans addition d'alcool, avec ou sans addition de sucre ou d'autres édulcorants
21 PREPARATIONS COMESTIBLES DIVERSES
2101 Extraits, essences, concentrés de café, de thé ou de maté; préparations à base de ces produits ou à base de café, de thé ou de maté; chicorée torréfiée et autres succédanés torréfiés du café et leurs extraits, essences et concentrés
210111 Extraits, essences et concentrés; de café, et préparations à base de ces extraits, essences ou concentrés ou à base de café
210112 Préparations à base d'extraits, d'essences ou de concentrés ou à base de café
210120 Extraits, essences et concentrés; de thé ou de maté, et préparations à base de ces extraits, essences ou concentrés ou à base de thé ou de maté
210130 Chicorée, rôti et autres succédanés du café torréfiés; extraits, essences et concentrés de ceux-ci
2102 Levures (actives ou inactives); autres micro-organismes monocellulaires morts (à l'exclusion des vaccins du n ° 3002); poudres à lever préparées
210210 Levures; actif
210220 Levures; inactifs, autres micro-organismes monocellulaires, morts
210230 Poudres à lever; préparé
2103 Sauces et préparations pour ces produits; condiments et assaisonnements mélangés, farine et moutarde de moutarde et moutarde préparée
210310 Sauces; soya
210320 Sauces ketchup aux tomates et autres sauces tomates
210330 Farine de moutarde et repas et moutarde préparée
210390 Sauces et préparations pour ces produits; condiments mélangés et assaisonnements mixtes
2104 Soupes et bouillons et leurs préparations; préparations alimentaires composites homogénéisées
210410 Soupes et bouillons et leurs préparations
210420 Préparations alimentaires composites homogénéisées
2105 Crème glacée et autres glaces comestibles; contenant ou non du cacao
210500 Crème glacée et autres glaces comestibles; contenant ou non du cacao
2106 Préparations alimentaires non dénommées ni comprises ailleurs
210610 Protéine; concentrés et substances protéiques texturées
210690 Préparations alimentaires; n.c.a. dans l'article no. 2106.10
22 BOISSONS, SPIRITUEUX ET VINAIGRE
2201 Eaux, y compris les eaux minérales naturelles ou artificielles et les eaux gazéifiées, non additionnées de sucre ou d'autres édulcorants ni aromatisées; glace et neige
220110 Des eaux; minérales et gazeuses, y compris les huiles naturelles ou artificielles (sans addition de sucre ou d'autres édulcorants ni aromatisées)
220190 Des eaux; autres que minérales et gazeuses, (sans addition de sucre ou d'autres édulcorants ni aromatisés), de glace et de neige
