sample_id,text,tokens,spans,labels
840_64,"Dans ces épreuves, il a été très important de ne pas se sentir seuls et, lorsque les mots de nos proches ne suffisaient plus, quel soulagement de pouvoir lire les témoignages d’autres marié.e.s dans la même galère !
","['Dans', 'ces', 'épreuves', ',', 'il', 'a', 'été', 'très', 'important', 'de', 'ne', 'pas', 'se', 'sentir', 'seuls', 'et', ',', 'lorsque', 'les', 'mots', 'de', 'nos', 'proches', 'ne', 'suffisaient', 'plus', ',', 'quel', 'soulagement', 'de', 'pouvoir', 'lire', 'les', 'témoignages', 'd’', 'autres', 'marié.e.s', 'dans', 'la', 'même', 'galère', '!', '\n']","[(184, 193)]",[['fle']]
840_69,"– c’est que nous sommes plus amoureux que jamais et que j’ai une foi inébranlable dans notre capacité à surmonter tous les sales coups à venir.
Avec ou sans mariage, avec un beau mariage ou un mariage qui ne ressemble à rien, fiancés pendant 6 mois, 2 ans ou 10, aimons-nous, c’est le principal !
Câlin du courage à toutes celles et ceux qui ont vécu un report/annulation ou sont en train de se poser les mêmes questions que nous !
","['–', 'c’', 'est', 'que', 'nous', 'sommes', 'plus', 'amoureux', 'que', 'jamais', 'et', 'que', 'j’', 'ai', 'une', 'foi', 'inébranlable', 'dans', 'notre', 'capacité', 'à', 'surmonter', 'tous', 'les', 'sales', 'coups', 'à', 'venir', '.', '\n', 'Avec', 'ou', 'sans', 'mariage', ',', 'avec', 'un', 'beau', 'mariage', 'ou', 'un', 'mariage', 'qui', 'ne', 'ressemble', 'à', 'rien', ',', 'fiancés', 'pendant', '6', 'mois', ',', '2', 'ans', 'ou', '10', ',', 'aimons', '-nous', ',', 'c’', 'est', 'le', 'principal', '!', '\n', 'Câlin', 'du', 'courage', 'à', 'toutes', 'celles', 'et', 'ceux', 'qui', 'ont', 'vécu', 'un', 'report', '/', 'annulation', 'ou', 'sont', 'en', 'train', 'de', 'se', 'poser', 'les', 'mêmes', 'questions', 'que', 'nous', '!', '\n']","[(323, 337)]",[['coo']]
840_71,"Déposez votre témoignage mariage ou témoignage maternité ici.
A lire également
{Concours} 12 cadeaux d’invité·es originaux à shopper sur Petit Mariage entre Amis
Mariages 2022 : les 10 tendances sur lesquelles miser
{Inspiration}","['Déposez', 'votre', 'témoignage', 'mariage', 'ou', 'témoignage', 'maternité', 'ici', '.', '\n', 'A', 'lire', 'également', '\n', '{', 'Concours', '}', '12', 'cadeaux', 'd’', 'invité·es', 'originaux', 'à', 'shopper', 'sur', 'Petit', 'Mariage', 'entre', 'Amis', '\n', 'Mariages', '2022', ':', 'les', '10', 'tendances', 'sur', 'lesquelles', 'miser', '\n', '{', 'Inspiration', '}']","[(103, 112)]",[['fle']]
840_72,"Un bouquet de mariée original : vive l’oversize
Et si on faisait un EVJF à Montpellier ?
5 choses que les invité·es de mariage détestent
{Shopping} 20 Accessoires pour animer votre photobooth
Et si on faisait un EVJF à Montpellier ?
Commentaires
","['Un', 'bouquet', 'de', 'mariée', 'original', ':', 'vive', 'l’', 'oversize', '\n', 'Et', 'si', 'on', 'faisait', 'un', 'EVJF', 'à', 'Montpellier', '?', '\n', '5', 'choses', 'que', 'les', 'invité·es', 'de', 'mariage', 'détestent', '\n', '{', 'Shopping', '}', '20', 'Accessoires', 'pour', 'animer', 'votre', 'photobooth', '\n', 'Et', 'si', 'on', 'faisait', 'un', 'EVJF', 'à', 'Montpellier', '?', '\n', 'Commentaires', '\n']","[(106, 115)]",[['fle']]
840_109,"Plan de table mariage
Invité·e à un mariage
Nettoyer sa robe de mariée
","['Plan', 'de', 'table', 'mariage', '\n', 'Invité·e', 'à', 'un', 'mariage', '\n', 'Nettoyer', 'sa', 'robe', 'de', 'mariée', '\n']","[(22, 30)]",[['fle']]
842_730,Ce qui nous a valu naguère cette impertinente répartie de l’écrivaine,"['Ce', 'qui', 'nous', 'a', 'valu', 'naguère', 'cette', 'impertinente', 'répartie', 'de', 'l’', 'écrivaine']","[(60, 69)]",[['fem']]
847_76,", une des organisatrices de cet événement artistique et Gäelle Hintzy-Marcel, sculpteure, sont passées à l’antenne de StéréoChic afin de parler de l’exposition «","[',', 'une', 'des', 'organisatrices', 'de', 'cet', 'événement', 'artistique', 'et', 'Gäelle', 'Hintzy-Marcel', ',', 'sculpteure', ',', 'sont', 'passées', 'à', 'l’', 'antenne', 'de', 'StéréoChic', 'afin', 'de', 'parler', 'de', 'l’', 'exposition', '«']","[(78, 88)]",[['fem']]
847_99,"Le déficit foncier : la clé du succès de vos investissements immobiliers
Samantha Cazebonne, son ReflexeS pour « imaginer l’école française de demain »
Choisir son assurance santé en tant qu’expatrié : les conseils d’un professionne...
Expat Etudiant
PUBLIREPORTAGE
De bonnes raisons d’étudier en UX à HEC Montréal
La Maison des étudiants de la francophonie fête son inauguration
Etudier en Indonésie avec Binus University : une expérience qui change la vie
Grève à l’AEFE : des conditions d’enseignement dégradées depuis la crise sanitai...
Expat & Emploi
Entrepreneure : 4 raisons qui vont vous donner envie de planifier 2022
","['Le', 'déficit', 'foncier', ':', 'la', 'clé', 'du', 'succès', 'de', 'vos', 'investissements', 'immobiliers', '\n', 'Samantha', 'Cazebonne', ',', 'son', 'ReflexeS', 'pour', '«', 'imaginer', 'l’', 'école', 'française', 'de', 'demain', '»', '\n', 'Choisir', 'son', 'assurance', 'santé', 'en', 'tant', 'qu’', 'expatrié', ':', 'les', 'conseils', 'd’', 'un', 'professionne', '...', '\n', 'Expat', 'Etudiant', '\n', 'PUBLIREPORTAGE', '\n', 'De', 'bonnes', 'raisons', 'd’', 'étudier', 'en', 'UX', 'à', 'HEC', 'Montréal', '\n', 'La', 'Maison', 'des', 'étudiants', 'de', 'la', 'francophonie', 'fête', 'son', 'inauguration', '\n', 'Etudier', 'en', 'Indonésie', 'avec', 'Binus', 'University', ':', 'une', 'expérience', 'qui', 'change', 'la', 'vie', '\n', 'Grève', 'à', 'l’', 'AEFE', ':', 'des', 'conditions', 'd’', 'enseignement', 'dégradées', 'depuis', 'la', 'crise', 'sanitai', '...', '\n', 'Expat', '&', 'Emploi', '\n', 'Entrepreneure', ':', '4', 'raisons', 'qui', 'vont', 'vous', 'donner', 'envie', 'de', 'planifier', '2022', '\n']","[(557, 570)]",[['fem']]
866_63,"En savoir plus à propos Un coup de pouce pour les programmes de mentorat et de formation de professeurs de l’Université d’Ottawa
Zach Ferraro, étudiant en médecine de l’Université d’Ottawa, reçoit un prix du Temple de la renommée médicale canadienne
Cet automne, 16 étudiants et étudiantes en deuxième année de médecine de partout au Canada se sont vu décerner un prix du Temple de la renommée médicale canadienne (TRMC).","['En', 'savoir', 'plus', 'à', 'propos', 'Un', 'coup', 'de', 'pouce', 'pour', 'les', 'programmes', 'de', 'mentorat', 'et', 'de', 'formation', 'de', 'professeurs', 'de', 'l’', 'Université', 'd’', 'Ottawa', '\n', 'Zach', 'Ferraro', ',', 'étudiant', 'en', 'médecine', 'de', 'l’', 'Université', 'd’', 'Ottawa', ',', 'reçoit', 'un', 'prix', 'du', 'Temple', 'de', 'la', 'renommée', 'médicale', 'canadienne', '\n', 'Cet', 'automne', ',', '16', 'étudiants', 'et', 'étudiantes', 'en', 'deuxième', 'année', 'de', 'médecine', 'de', 'partout', 'au', 'Canada', 'se', 'sont', 'vu', 'décerner', 'un', 'prix', 'du', 'Temple', 'de', 'la', 'renommée', 'médicale', 'canadienne', '(', 'TRMC', ')', '.']","[(266, 289)]",[['coo']]
874_6,"Première entreprise de l’économie circulaire spécialisée dans le domaine, c’est avec beaucoup de fierté que ses 200 salarié.e.s travaillent chaque jour à réduire la quantité de déchets électroménagers en France grâce à la réparation et au reconditionnement.
","['Première', 'entreprise', 'de', 'l’', 'économie', 'circulaire', 'spécialisée', 'dans', 'le', 'domaine', ',', 'c’', 'est', 'avec', 'beaucoup', 'de', 'fierté', 'que', 'ses', '200', 'salarié.e.s', 'travaillent', 'chaque', 'jour', 'à', 'réduire', 'la', 'quantité', 'de', 'déchets', 'électroménagers', 'en', 'France', 'grâce', 'à', 'la', 'réparation', 'et', 'au', 'reconditionnement', '.', '\n']","[(116, 127)]",[['fle']]
875_97,"L’idée première de cette offre est de permettre à la population gay de voyager sans préjuger, en tout tranquillité et convivialité.
www.misterbnb.com
Funster
Dans la même logique de faire rencontrer deux personnes qui ne se connaissent pas, le site Funster propose de faire rencontrer deux groupes d’ami(e)s (3 garçons, 3 filles) dans un bar, en prépayant directement sur le site (15 euros le verre, soit 45 euros pour le groupe d’amis).","['L’', 'idée', 'première', 'de', 'cette', 'offre', 'est', 'de', 'permettre', 'à', 'la', 'population', 'gay', 'de', 'voyager', 'sans', 'préjuger', ',', 'en', 'tout', 'tranquillité', 'et', 'convivialité', '.', '\n', 'www.misterbnb.com', '\n', 'Funster', '\n', 'Dans', 'la', 'même', 'logique', 'de', 'faire', 'rencontrer', 'deux', 'personnes', 'qui', 'ne', 'se', 'connaissent', 'pas', ',', 'le', 'site', 'Funster', 'propose', 'de', 'faire', 'rencontrer', 'deux', 'groupes', 'd’', 'ami(e)s', '(', '3', 'garçons', ',', '3', 'filles', ')', 'dans', 'un', 'bar', ',', 'en', 'prépayant', 'directement', 'sur', 'le', 'site', '(', '15', 'euros', 'le', 'verre', ',', 'soit', '45', 'euros', 'pour', 'le', 'groupe', 'd’', 'amis', ')', '.']","[(300, 307)]",[['fle']]
875_98,"Les groupes sont composés de la manière suivante: un couple souhaite se rencontrer et chacun invite deux de leurs ami(e)s.
www.funsterclub.com
Poster un commentaire
Classé dans Actu, Digital
Tagué","['Les', 'groupes', 'sont', 'composés', 'de', 'la', 'manière', 'suivante', ':', 'un', 'couple', 'souhaite', 'se', 'rencontrer', 'et', 'chacun', 'invite', 'deux', 'de', 'leurs', 'ami(e)s', '.', '\n', 'www.funsterclub.com', '\n', 'Poster', 'un', 'commentaire', '\n', 'Classé', 'dans', 'Actu', ',', 'Digital', '\n', 'Tagué']","[(114, 121)]",[['fle']]
882_138,"- Les marques ou contenus du site nouvelobs.com sont soumis à la protection de la propriété intellectuelle
Le visionnage de cette vidéo est susceptible d'entraîner un dépôt de cookies de la part de l'opérateur de la plate-forme vidéo vers laquelle vous serez dirigé(e).","['-', 'Les', 'marques', 'ou', 'contenus', 'du', 'site', 'nouvelobs.com', 'sont', 'soumis', 'à', 'la', 'protection', 'de', 'la', 'propriété', 'intellectuelle', '\n', 'Le', 'visionnage', 'de', 'cette', 'vidéo', 'est', 'susceptible', ""d'"", 'entraîner', 'un', 'dépôt', 'de', 'cookies', 'de', 'la', 'part', 'de', ""l'"", 'opérateur', 'de', 'la', 'plate-forme', 'vidéo', 'vers', 'laquelle', 'vous', 'serez', 'dirigé(e)', '.']","[(259, 268)]",[['fle']]
885_10,"Tierce autrices s’attaquent dans votre intervalle indispensable , lesquelsEt souvent parfoisSauf","['Tierce', 'autrices', 's’', 'attaquent', 'dans', 'votre', 'intervalle', 'indispensable', ',', 'lesquelsEt', 'souvent', 'parfoisSauf']","[(7, 15)]",[['fem']]
885_24,")
Certains en profite malgre jaillir ensuite voir les camarade.e.s sans avoir de intention,","[')', '\n', 'Certains', 'en', 'profite', 'malgre', 'jaillir', 'ensuite', 'voir', 'les', 'camarade.e.s', 'sans', 'avoir', 'de', 'intention', ',']","[(54, 66)]",[['fle']]
885_29,La reputationEt convaincanteSauf Que pourrait etre impayee a la auteure etasunienne,"['La', 'reputationEt', 'convaincanteSauf', 'Que', 'pourrait', 'etre', 'impayee', 'a', 'la', 'auteure', 'etasunienne']","[(64, 71)]",[['fem']]
885_34,les dangers tout comme contenir des peur qu’elle concoive aussi bien que change que les personnes appelees autrices tarte Attry puis Brigitte CarrereEt au vu de l’illustratrice PrincessHOu fournissent unique,"['les', 'dangers', 'tout', 'comme', 'contenir', 'des', 'peur', 'qu’', 'elle', 'concoive', 'aussi', 'bien', 'que', 'change', 'que', 'les', 'personnes', 'appelees', 'autrices', 'tarte', 'Attry', 'puis', 'Brigitte', 'CarrereEt', 'au', 'vu', 'de', 'l’', 'illustratrice', 'PrincessHOu', 'fournissent', 'unique']","[(107, 115)]",[['fem']]
885_42,a votre frappante separation en tenant accaparement au moment vous-meme nenni rencontriez encore demeurer Cet bebe Tous les autrices dirigent comme relever – l’air rien,"['a', 'votre', 'frappante', 'separation', 'en', 'tenant', 'accaparement', 'au', 'moment', 'vous-meme', 'nenni', 'rencontriez', 'encore', 'demeurer', 'Cet', 'bebe', 'Tous', 'les', 'autrices', 'dirigent', 'comme', 'relever', '–', 'l’', 'air', 'rien']","[(124, 132)]",[['fem']]
885_45,"aucune panique vos autrices alors eprouve du Sydrome de notre habitat vide conseillent pas a pas vrais aboutissementsEt possibilites puis dispositions aupres gerer le stressEt gouverner nos assiduitesEt parfosi Connaitre pour rien neant accomplir comprendre l’accessibilite non-intrusive
Laquelle suis-je sans avoir de ma progeniture ?","['aucune', 'panique', 'vos', 'autrices', 'alors', 'eprouve', 'du', 'Sydrome', 'de', 'notre', 'habitat', 'vide', 'conseillent', 'pas', 'a', 'pas', 'vrais', 'aboutissementsEt', 'possibilites', 'puis', 'dispositions', 'aupres', 'gerer', 'le', 'stressEt', 'gouverner', 'nos', 'assiduitesEt', 'parfosi', 'Connaitre', 'pour', 'rien', 'neant', 'accomplir', 'comprendre', 'l’', 'accessibilite', 'non-intrusive', '\n', 'Laquelle', 'suis', '-je', 'sans', 'avoir', 'de', 'ma', 'progeniture', '?']","[(19, 27)]",[['fem']]
885_48,"Celle-ci aurait obtient tr bon contracterOu disposer un grand rond d’ami.e.s, !","['Celle-ci', 'aurait', 'obtient', 'tr', 'bon', 'contracterOu', 'disposer', 'un', 'grand', 'rond', 'd’', 'ami.e.s', ',', '!']","[(69, 76)]",[['fle']]
885_52,")
Leurs autrices en indice d’un habitation abandonne offrent pour eclairer leurs ascendant Avec Cette technique Comme faire le Mon Manque sans nul casser au sein de Toute abats ou bien cette reportOu arreter nos s primeurs et les convoitise abstrusesOu rattraper 1 assainissement de travil dietetique et eviter emporter un inconnu amorcement – surtout quand Ce amorcement averes petits coincide, !","[')', '\n', 'Leurs', 'autrices', 'en', 'indice', 'd’', 'un', 'habitation', 'abandonne', 'offrent', 'pour', 'eclairer', 'leurs', 'ascendant', 'Avec', 'Cette', 'technique', 'Comme', 'faire', 'le', 'Mon', 'Manque', 'sans', 'nul', 'casser', 'au', 'sein', 'de', 'Toute', 'abats', 'ou', 'bien', 'cette', 'reportOu', 'arreter', 'nos', 's', 'primeurs', 'et', 'les', 'convoitise', 'abstrusesOu', 'rattraper', '1', 'assainissement', 'de', 'travil', 'dietetique', 'et', 'eviter', 'emporter', 'un', 'inconnu', 'amorcement', '–', 'surtout', 'quand', 'Ce', 'amorcement', 'averes', 'petits', 'coincide', ',', '!']","[(8, 16)]",[['fem']]
891_40,Les #CCI continuent d'accompagner celles et ceux qui ont des idées.,"['Les', '#', 'CCI', 'continuent', ""d'"", 'accompagner', 'celles', 'et', 'ceux', 'qui', 'ont', 'des', 'idées', '.']","[(34, 48)]",[['coo']]
900_3,Ces outils ont été créés en interaction permanente entre professionnel.le.s du terrain et universitaires à l’intention des intervenant.e.s à domicile non paramédicaux.,"['Ces', 'outils', 'ont', 'été', 'créés', 'en', 'interaction', 'permanente', 'entre', 'professionnel.le.s', 'du', 'terrain', 'et', 'universitaires', 'à', 'l’', 'intention', 'des', 'intervenant.e.s', 'à', 'domicile', 'non', 'paramédicaux', '.']","[(57, 75), (123, 138)]","[['fle'], ['fle']]"
900_4,"Visant à sécuriser les soins de premier niveau et à renforcer l’attractivité de ce métier -considéré comme peu valorisant bien qu’essentiel dans le système des soins primaires à domicile-, ceux-ci permettent ainsi à des demandeurs d’emploi ou aides à domicile en poste de s’assurer un socle de compétences de base.
Pour découvrir ces outils, suivre les échanges entre expert.e.s d'aide à domicile, représentant.e.s institutionnel.les, chercheur.euse.s et acteur.rice.s de terrain, prenez part au débat le 22 octobre et participez au networking lunch offert !
En pratique
Mardi 22 octobre 2019, de 9h00 à 16h00
Accueil et café à partir de 8h30
Inscription en ligne gratuite mais obligatoire
Conférence bilingue en français et anglais avec traduction simultanée
","['Visant', 'à', 'sécuriser', 'les', 'soins', 'de', 'premier', 'niveau', 'et', 'à', 'renforcer', 'l’', 'attractivité', 'de', 'ce', 'métier', '-considéré', 'comme', 'peu', 'valorisant', 'bien', 'qu’', 'essentiel', 'dans', 'le', 'système', 'des', 'soins', 'primaires', 'à', 'domicile-', ',', 'ceux-ci', 'permettent', 'ainsi', 'à', 'des', 'demandeurs', 'd’', 'emploi', 'ou', 'aides', 'à', 'domicile', 'en', 'poste', 'de', 's’', 'assurer', 'un', 'socle', 'de', 'compétences', 'de', 'base', '.', '\n', 'Pour', 'découvrir', 'ces', 'outils', ',', 'suivre', 'les', 'échanges', 'entre', 'expert.e.s', ""d'"", 'aide', 'à', 'domicile', ',', 'représentant.e.s', 'institutionnel.les', ',', 'chercheur.euse.s', 'et', 'acteur.rice.s', 'de', 'terrain', ',', 'prenez', 'part', 'au', 'débat', 'le', '22', 'octobre', 'et', 'participez', 'au', 'networking', 'lunch', 'offert', '!', '\n', 'En', 'pratique', '\n', 'Mardi', '22', 'octobre', '2019', ',', 'de', '9h00', 'à', '16h00', '\n', 'Accueil', 'et', 'café', 'à', 'partir', 'de', '8h30', '\n', 'Inscription', 'en', 'ligne', 'gratuite', 'mais', 'obligatoire', '\n', 'Conférence', 'bilingue', 'en', 'français', 'et', 'anglais', 'avec', 'traduction', 'simultanée', '\n']","[(368, 378), (398, 433), (435, 451), (455, 468)]","[['fle'], ['fle'], ['fle'], ['fle']]"
912_10,"Si vous n'êtes pas encore enregistré(e), inscrivez-vous maintenant!
","['Si', 'vous', ""n'"", 'êtes', 'pas', 'encore', 'enregistré(e)', ',', 'inscrivez', '-vous', 'maintenant', '!', '\n']","[(26, 39)]",[['fle']]
914_717,", elle est l’auteure de « Benoît XVI, le pape incompris », chez Bayard Culture (2008), de « François, un pape pour tous » aux Editions du Seuil (2014) et du livre « Histoire d’un silence », aux Editions du Seuil (2016).
","[',', 'elle', 'est', 'l’', 'auteure', 'de', '«', 'Benoît', 'XVI', ',', 'le', 'pape', 'incompris', '»', ',', 'chez', 'Bayard', 'Culture', '(', '2008', ')', ',', 'de', '«', 'François', ',', 'un', 'pape', 'pour', 'tous', '»', 'aux', 'Editions', 'du', 'Seuil', '(', '2014', ')', 'et', 'du', 'livre', '«', 'Histoire', 'd’', 'un', 'silence', '»', ',', 'aux', 'Editions', 'du', 'Seuil', '(', '2016', ')', '.', '\n']","[(13, 20)]",[['fem']]
939_309,"Lorsque l’accouplement surnaturel concerne une femme et un esprit, le fruit d'une telle union a des dons exceptionnels : cela ouvre la possibilité d'engendrer, pour une femme chamane lorsque l'union se fait avec un esprit, un enfant qui pourra se réclamer plus tard d'une nouvelle lignée chamanique.","['Lorsque', 'l’', 'accouplement', 'surnaturel', 'concerne', 'une', 'femme', 'et', 'un', 'esprit', ',', 'le', 'fruit', ""d'"", 'une', 'telle', 'union', 'a', 'des', 'dons', 'exceptionnels', ':', 'cela', 'ouvre', 'la', 'possibilité', ""d'"", 'engendrer', ',', 'pour', 'une', 'femme', 'chamane', 'lorsque', ""l'"", 'union', 'se', 'fait', 'avec', 'un', 'esprit', ',', 'un', 'enfant', 'qui', 'pourra', 'se', 'réclamer', 'plus', 'tard', ""d'"", 'une', 'nouvelle', 'lignée', 'chamanique', '.']","[(175, 182)]",[['fem']]
940_16,"Urbain-es]
Téléchargement
A PARAITRE
NOUVEAUTES
","['Urbain-es', ']', '\n', 'Téléchargement', '\n', 'A', 'PARAITRE', '\n', 'NOUVEAUTES', '\n']","[(0, 9)]",[['fle']]
948_5,"Le premier été
Auteure : Anne Percin
","['Le', 'premier', 'été', '\n', 'Auteure', ':', 'Anne', 'Percin', '\n']","[(15, 22)]",[['fem']]
948_28,"Le style de l’auteure m’a laissé un sentiment incertain, si j’ai aimé que, lors du récit de Catherine, la narratrice revienne en arrière dans son langage, afin de faire revivre au lecteur plus intensément son histoire.","['Le', 'style', 'de', 'l’', 'auteure', 'm’', 'a', 'laissé', 'un', 'sentiment', 'incertain', ',', 'si', 'j’', 'ai', 'aimé', 'que', ',', 'lors', 'du', 'récit', 'de', 'Catherine', ',', 'la', 'narratrice', 'revienne', 'en', 'arrière', 'dans', 'son', 'langage', ',', 'afin', 'de', 'faire', 'revivre', 'au', 'lecteur', 'plus', 'intensément', 'son', 'histoire', '.']","[(14, 21)]",[['fem']]
948_31,"En conclusion, un livre dont le sujet est très atypique dans la littérature contemporaine, mais malheureusement, l’écriture de l’auteure ne cadrait pas, pour moi, aux faits relatés.","['En', 'conclusion', ',', 'un', 'livre', 'dont', 'le', 'sujet', 'est', 'très', 'atypique', 'dans', 'la', 'littérature', 'contemporaine', ',', 'mais', 'malheureusement', ',', 'l’', 'écriture', 'de', 'l’', 'auteure', 'ne', 'cadrait', 'pas', ',', 'pour', 'moi', ',', 'aux', 'faits', 'relatés', '.']","[(129, 136)]",[['fem']]
977_43,"Publié le 03/12/21
69
CDI
Consulter l'offre
Chargé de relation client (H/F)
Publié le 03/12/21
69
CDI
Consulter l'offre
Aide ménager(e) H/F à Vaulx-en-Velin
","['Publié', 'le', '03/12/21', '\n', '69', '\n', 'CDI', '\n', 'Consulter', ""l'"", 'offre', '\n', 'Chargé', 'de', 'relation', 'client', '(', 'H', '/', 'F', ')', '\n', 'Publié', 'le', '03/12/21', '\n', '69', '\n', 'CDI', '\n', 'Consulter', ""l'"", 'offre', '\n', 'Aide', 'ménager(e)', 'H', '/', 'F', 'à', 'Vaulx-en-Velin', '\n']","[(125, 135)]",[['fle']]
977_47,"LES LYON
CDI
Consulter l'offre
Expert(e)","['LES', 'LYON', '\n', 'CDI', '\n', 'Consulter', ""l'"", 'offre', '\n', 'Expert(e)']","[(31, 40)]",[['fle']]
977_56,"Publié le 03/12/21
69
CDI
Consulter l'offre
Aide ménager(e) H/F à Saint-Symphorien-d'Ozon
Publié le 03/12/21
69","['Publié', 'le', '03/12/21', '\n', '69', '\n', 'CDI', '\n', 'Consulter', ""l'"", 'offre', '\n', 'Aide', 'ménager(e)', 'H', '/', 'F', 'à', ""Saint-Symphorien-d'Ozon"", '\n', 'Publié', 'le', '03/12/21', '\n', '69']","[(49, 59)]",[['fle']]
977_58,"Consulter l'offre
Aide ménager(e)","['Consulter', ""l'"", 'offre', '\n', 'Aide', 'ménager(e)']","[(23, 33)]",[['fle']]
977_62,"- FONTAINES SUR SAONE
CDI
Consulter l'offre
Aide ménager(e) H/F à Genas
Publié le 03/12/21
69","['-', 'FONTAINES', 'SUR', 'SAONE', '\n', 'CDI', '\n', 'Consulter', ""l'"", 'offre', '\n', 'Aide', 'ménager(e)', 'H', '/', 'F', 'à', 'Genas', '\n', 'Publié', 'le', '03/12/21', '\n', '69']","[(49, 59)]",[['fle']]
1038_12,"Je continue avec
ou me connecter avec mon email
Rester connecté(e)","['Je', 'continue', 'avec', '\n', 'ou', 'me', 'connecter', 'avec', 'mon', 'email', '\n', 'Rester', 'connecté(e)']","[(55, 66)]",[['fle']]
1038_27,"Rattaché au responsable d'unité, vous serez l'interlocuteur/trice privilégié(e) des maitres d'oeuvre et ...
Modifiée il y a 3 jours
Envoyé
Ré-essayer ?
Voir l'annonce
Technicien","['Rattaché', 'au', 'responsable', ""d'"", 'unité', ',', 'vous', 'serez', ""l'"", 'interlocuteur', '/', 'trice', 'privilégié(e)', 'des', 'maitres', ""d'"", 'oeuvre', 'et', '...', '\n', 'Modifiée', 'il', 'y', 'a', '3', 'jours', '\n', 'Envoyé', '\n', 'Ré-essayer', '?', '\n', 'Voir', ""l'"", 'annonce', '\n', 'Technicien']","[(66, 79)]",[['fle']]
1038_56,"Rhône CDI
Rattaché(e) au Responsable du Service Client, vous garantissez le service au client sur la totalité de la durée de vie des équipements commercialisés depuis les tests de sortie de production, la prise en main client et les interventions SAV préventives et curatives.","['Rhône', 'CDI', '\n', 'Rattaché(e)', 'au', 'Responsable', 'du', 'Service', 'Client', ',', 'vous', 'garantissez', 'le', 'service', 'au', 'client', 'sur', 'la', 'totalité', 'de', 'la', 'durée', 'de', 'vie', 'des', 'équipements', 'commercialisés', 'depuis', 'les', 'tests', 'de', 'sortie', 'de', 'production', ',', 'la', 'prise', 'en', 'main', 'client', 'et', 'les', 'interventions', 'SAV', 'préventives', 'et', 'curatives', '.']","[(10, 21)]",[['fle']]
1038_71,"Voir l'annonce
Installateur en Matériel Médical H/F
Populaire
five recrutement
Plusieurs localisations CDI
Sur la zone EMEA ou Asie Pacifique vous êtes amené(e) à intervenir sur l'installation de nouvelles machines.","['Voir', ""l'"", 'annonce', '\n', 'Installateur', 'en', 'Matériel', 'Médical', 'H', '/', 'F', '\n', 'Populaire', '\n', 'five', 'recrutement', '\n', 'Plusieurs', 'localisations', 'CDI', '\n', 'Sur', 'la', 'zone', 'EMEA', 'ou', 'Asie', 'Pacifique', 'vous', 'êtes', 'amené(e)', 'à', 'intervenir', 'sur', ""l'"", 'installation', 'de', 'nouvelles', 'machines', '.']","[(152, 160)]",[['fle']]
1040_1,"Cette dysphorie, qui peut avoir des conséquences dramatiques et mener au suicide, est classée comme un trouble psychiatrique, situation que les intéressé(e)s jugent très stigmatisante.","['Cette', 'dysphorie', ',', 'qui', 'peut', 'avoir', 'des', 'conséquences', 'dramatiques', 'et', 'mener', 'au', 'suicide', ',', 'est', 'classée', 'comme', 'un', 'trouble', 'psychiatrique', ',', 'situation', 'que', 'les', 'intéressé(e)s', 'jugent', 'très', 'stigmatisante', '.']","[(144, 157)]",[['fle']]
1078_18,"La formation des professionnel(le)s (médecins, policier(e)s, gendarmes et nouveau : sapeur-pompier(e)s qui constituent le premier recours des femmes victimes de violences sera systématisée », annonce le 5ème plan de mobilisation et de lutte contre toutes les violences faites aux femmes.","['La', 'formation', 'des', 'professionnel(le)s', '(', 'médecins', ',', 'policier(e)s', ',', 'gendarmes', 'et', 'nouveau', ':', 'sapeur-pompier(e)s', 'qui', 'constituent', 'le', 'premier', 'recours', 'des', 'femmes', 'victimes', 'de', 'violences', 'sera', 'systématisée', '»', ',', 'annonce', 'le', '5ème', 'plan', 'de', 'mobilisation', 'et', 'de', 'lutte', 'contre', 'toutes', 'les', 'violences', 'faites', 'aux', 'femmes', '.']","[(17, 35), (47, 59)]","[['fle'], ['fle']]"
1090_50,"Sur la route des chamanes ou du vaudou, de l’islam au judaïsme en passant par la vie des saints ou celles des morts, la douzaine d’auteurs réunis dans ce dossier tentent de se connecter à d’autres univers.","['Sur', 'la', 'route', 'des', 'chamanes', 'ou', 'du', 'vaudou', ',', 'de', 'l’', 'islam', 'au', 'judaïsme', 'en', 'passant', 'par', 'la', 'vie', 'des', 'saints', 'ou', 'celles', 'des', 'morts', ',', 'la', 'douzaine', 'd’', 'auteurs', 'réunis', 'dans', 'ce', 'dossier', 'tentent', 'de', 'se', 'connecter', 'à', 'd’', 'autres', 'univers', '.']","[(17, 25)]",[['fem']]
1093_3,"Pole Emploi
Vous êtes salarié(e)
","['Pole', 'Emploi', '\n', 'Vous', 'êtes', 'salarié(e)', '\n']","[(22, 32)]",[['fle']]
1113_883,La cocaïne saupoudre tous et toutes.,"['La', 'cocaïne', 'saupoudre', 'tous', 'et', 'toutes', '.']","[(21, 35)]",[['coo']]
1118_29,"Je souhaite être informé.e occasionnellement des actualités et des offres d'Ifop.
","['Je', 'souhaite', 'être', 'informé.e', 'occasionnellement', 'des', 'actualités', 'et', 'des', 'offres', ""d'"", 'Ifop', '.', '\n']","[(17, 26)]",[['fle']]
